Season,Player,team,Minutes,Pos,Offensive Archetype,WAR,LEBRON,O-LEBRON,D-LEBRON,year,Defensive Role,NBA ID,bref_id,Games,Age
2022-23,lonnie walker iv,LAL,1297.01666666667,SG,Stationary Shooter,-0.0318390314365237,-2.4996086905677344,-1.3323526262353242,-1.16725606433241,2023,Chaser,1629022.0,,56.0,24.0
2022-23,louis king,PHI,28.8,PF,Low Minute,0.0242129591718046,-1.111901029717735,-0.3906300164561857,-0.7212710132615493,2023,Point of Attack,1629663.0,,1.0,23.0
2022-23,luguentz dort,OKC,2272.43333333333,SF,Movement Shooter,3.811722258999304,0.2149624766637301,0.3381119120415982,-0.123149435377868,2023,Point of Attack,1629652.0,dortlu01,74.0,23.0
2022-23,luka dončić,DAL,2390.56666666667,PG,Shot Creator,10.107578673923287,4.352878935788411,4.9076659657284685,-0.5547870299400578,2023,Helper,1629029.0,doncilu01,66.0,23.0
2022-23,luka garza,MIN,243.433333333333,C,Versatile Big,0.302919131489772,-0.4710337023322733,1.0421085602169151,-1.5131422625491884,2023,Mobile Big,1630568.0,garzalu01,28.0,24.0
2022-23,luka samanic,UTA,160.816666666667,PF,Movement Shooter,0.1864926250413482,-0.605337404725153,-0.5544435511110027,-0.0508938536141501,2023,Wing Stopper,1629677.0,,7.0,23.0
2022-23,luke kennard,2TM,1315.16666666667,SG,Off Screen Shooter,0.4808437597216211,-1.870704598670207,-0.7425508441979407,-1.1281537544722664,2023,Low Activity,1628379.0,kennalu01,59.0,26.0
2022-23,luke kornet,BOS,804.183333333333,C,Roll + Cut Big,0.9701972824903116,-0.5311571143831372,-1.130542589740157,0.59938547535702,2023,Anchor Big,1628436.0,kornelu01,69.0,27.0
2022-23,mac mcclung,PHI,41.0666666666667,SG,Low Minute,0.0402921106223741,-0.8886834849886904,-0.2590094982071991,-0.6296739867814913,2023,Chaser,1630644.0,mccluma01,2.0,24.0
2022-23,malachi flynn,TOR,690.783333333333,PG,Secondary Ball Handler,0.4139794338843057,-1.4967183917690277,-0.5264139140742665,-0.9703044776947612,2023,Point of Attack,1630201.0,,53.0,24.0
2022-23,malaki branham,SAS,1549.56666666667,SG,Secondary Ball Handler,-0.8096286328471733,-3.313052447207226,-1.858167127418633,-1.4548853197885931,2023,Chaser,1631103.0,branhma01,66.0,19.0
2022-23,malcolm brogdon,BOS,1743.78333333333,PG,Primary Ball Handler,3.6171838347420255,0.8444291089310019,1.139901793969992,-0.29547268503899,2023,Chaser,1627763.0,,67.0,30.0
2022-23,malcolm hill,CHI,9.11666666666667,SF,Low Minute,0.0112802974705404,-0.4821854974337375,-0.0992663586388136,-0.3829191387949239,2023,Helper,1630792.0,,5.0,27.0
2022-23,malik beasley,2TM,2093.03333333333,SG,Off Screen Shooter,-0.1114365988932338,-2.5461227616928706,-0.9626924027476436,-1.5834303589452263,2023,Chaser,1627736.0,,81.0,26.0
2022-23,malik monk,SAC,1719.41666666667,SG,Secondary Ball Handler,1.71264908482676,-0.8649770782548338,0.3092647737320361,-1.17424185198687,2023,Low Activity,1628370.0,monkma01,77.0,24.0
2022-23,mamadi diakite,CLE,175.866666666667,C,Stretch Big,0.0766696827907339,-1.7579470342410757,-1.7895925839702171,0.0316455497291414,2023,Helper,1629603.0,,22.0,26.0
2022-23,marjon beauchamp,MIL,700.2,SF,Movement Shooter,-0.175245478632525,-2.866652659241107,-1.5917713486689355,-1.274881310572171,2023,Chaser,1630699.0,beaucma01,52.0,22.0
2022-23,marcus morris sr.,LAC,1825.23333333333,PF,Shot Creator,2.27670397831379,-0.4662974909740955,-1.1972110742341704,0.7309135832600749,2023,Helper,202694.0,,65.0,33.0
2022-23,marcus smart,BOS,1956.71666666667,PG,Shot Creator,4.128862821616715,0.9012381178554092,0.0459251326694444,0.8553129851859648,2023,Wing Stopper,203935.0,smartma01,61.0,28.0
2022-23,mark williams,CHO,828.016666666667,C,Roll + Cut Big,1.0294470270823426,-0.4727667711820497,-1.3603326202037245,0.8875658490216747,2023,Anchor Big,1631109.0,willima07,43.0,21.0
2022-23,markelle fultz,ORL,1778.01666666667,PG,Slasher,2.800841315755978,0.0532117282007813,-0.5445156837839917,0.5977274119847734,2023,Point of Attack,1628365.0,fultzma01,60.0,24.0
2022-23,markieff morris,2TM,355.083333333333,PF,Stationary Shooter,0.2170780461250872,-1.4774709538877802,-1.0653187945666134,-0.4121521593211666,2023,Mobile Big,202693.0,,35.0,33.0
2022-23,marko simonovic,CHI,19.5833333333333,C,Low Minute,0.0259082237254659,-0.3464431609666628,-0.0917002825046192,-0.2547428784620436,2023,Mobile Big,1630250.0,,7.0,23.0
2022-23,marvin bagley iii,DET,990.466666666667,C,Post Scorer,0.6276806130958753,-1.441749093947696,-0.8238128475012205,-0.6179362464464756,2023,Anchor Big,1628963.0,baglema01,42.0,23.0
2022-23,mason plumlee,2TM,2053.08333333333,C,Roll + Cut Big,4.813508745591952,1.2741782121781655,0.2384270913326705,1.035751120845495,2023,Anchor Big,203486.0,plumlma01,79.0,32.0
2022-23,matisse thybulle,2TM,1200.3,SF,Stationary Shooter,1.4604116966194722,-0.5148777663183437,-2.0445143570660185,1.5296365907476746,2023,Point of Attack,1629680.0,thybuma01,71.0,25.0
2022-23,matt ryan,2TM,310.2,SF,Off Screen Shooter,0.1654964271117392,-1.6018168535191937,-0.5726785799684666,-1.0291382735507273,2023,Low Activity,1630346.0,,34.0,25.0
2022-23,matthew dellavedova,SAC,212.75,PG,Secondary Ball Handler,0.1665878267923982,-1.2037517206420771,-1.3004655203310074,0.0967137996889304,2023,Point of Attack,203521.0,,32.0,32.0
2022-23,max christie,LAL,512.4,SG,Stationary Shooter,-0.0006578623849988001,-2.4619253564659225,-2.258488911065787,-0.2034364454001356,2023,Chaser,1631108.0,chrisma02,41.0,19.0
2022-23,max strus,MIA,2271.95,SF,Movement Shooter,1.1636510862626908,-1.6359322060634431,-1.073299733708822,-0.5626324723546211,2023,Helper,1629622.0,strusma01,80.0,26.0
2022-23,maxi kleber,DAL,929.75,PF,Stationary Shooter,0.1401761013171603,-2.216236143603578,-2.415437232989679,0.1992010893861004,2023,Mobile Big,1628467.0,klebima01,37.0,31.0
2022-23,mckinley wright iv,DAL,335.033333333333,PG,Slasher,0.1922656683656082,-1.5373205096248992,-0.76764759594451,-0.7696729136803891,2023,Point of Attack,1630593.0,,27.0,24.0
2022-23,meyers leonard,MIL,113.75,C,Stretch Big,0.086893910888604,-1.2341993963159137,-0.9020248847095556,-0.3321745116063581,2023,Anchor Big,203086.0,,9.0,30.0
2022-23,mfiondu kabengele,BOS,36.4333333333333,PF,Low Minute,0.0349094347948964,-0.9251693629218072,-0.3708223889139496,-0.5543469740078575,2023,Anchor Big,1629662.0,,4.0,25.0
2022-23,micah potter,UTA,52.4333333333333,PF,Low Minute,0.0679312471899289,-0.389863130676639,-0.2315129307148319,-0.158350199961807,2023,Helper,1630695.0,pottemi01,7.0,24.0
2022-23,michael carter-williams,ORL,44.4833333333333,PG,Low Minute,0.0665327586145825,-0.0728421676708995,-0.1023875786974654,0.029545411026566,2023,Point of Attack,203487.0,,4.0,31.0
2022-23,michael foster jr.,PHI,1.03333333333333,PF,Low Minute,0.0009610277618310572,-0.9698969190649028,-0.2909582744592982,-0.6789386446056045,2023,Helper,1630701.0,,1.0,20.0
2022-23,michael porter jr.,DEN,1797.9,SF,Off Screen Shooter,2.5282555489634877,-0.2145372572209276,1.0284026836060347,-1.2429399408269624,2023,Low Activity,1629008.0,portemi01,62.0,24.0
2022-23,mikal bridges,2TM,2963.08333333333,SG,Movement Shooter,6.883564797902481,1.2400575686094022,1.0225704031948268,0.2174871654145754,2023,Point of Attack,1628969.0,bridgmi01,83.0,26.0
2022-23,mike conley,2TM,2028.1,PG,Primary Ball Handler,5.505668657602638,1.8658500611981457,1.7900361811261256,0.0758138800720202,2023,Point of Attack,201144.0,conlemi01,67.0,35.0
2022-23,mike muscala,2TM,944.983333333333,C,Movement Shooter,1.4640788475062767,0.0121176737146132,0.0358924308484871,-0.0237747571338733,2023,Helper,203488.0,,63.0,31.0
2022-23,miles mcbride,NYK,760.033333333333,PG,Movement Shooter,1.1567840803191305,-0.0311225979810208,-0.4481405693030741,0.4170179713220533,2023,Point of Attack,1630540.0,mcbrimi01,64.0,22.0
2022-23,mitchell robinson,NYK,1588.83333333333,C,Roll + Cut Big,3.758405079633104,1.3076207775897444,-0.4592803870566388,1.7669011646463837,2023,Anchor Big,1629011.0,robinmi01,59.0,24.0
2022-23,mo bamba,2TM,768.433333333333,C,Stretch Big,1.0497083377478351,-0.2782091804058927,-0.6018358419642953,0.3236266615584026,2023,Mobile Big,1628964.0,bambamo01,49.0,24.0
2022-23,montrezl harrell,PHI,681.016666666667,C,Post Scorer,0.8016307190708102,-0.577664264853391,-0.0505824401965896,-0.5270818246568014,2023,Anchor Big,1626149.0,,57.0,29.0
2022-23,monté morris,WAS,1696.1,PG,Primary Ball Handler,3.0198493317399038,0.3783052598681798,0.991912767394414,-0.613607507526234,2023,Point of Attack,1628420.0,morrimo01,62.0,27.0
2022-23,moritz wagner,ORL,1109.46666666667,C,Stretch Big,2.365095436785515,0.9356253334642212,0.6448107201600134,0.2908146133042079,2023,Mobile Big,1629021.0,wagnemo01,57.0,25.0
2022-23,moses brown,2TM,294.15,C,Athletic Finisher,0.7679801635440507,1.6994450113945798,1.2215959545930668,0.4778490568015131,2023,Anchor Big,1629650.0,,36.0,23.0
2022-23,moses moody,GSW,817.15,SG,Stationary Shooter,0.3598406142738999,-1.7508877741233515,-1.093106890035567,-0.6577808840877845,2023,Chaser,1630541.0,moodymo01,63.0,20.0
2022-23,moussa diabaté,LAC,195.483333333333,C,Roll + Cut Big,0.1979037430486358,-0.8390626411549238,-0.6608357179776548,-0.1782269231772689,2023,Mobile Big,1631217.0,diabamo01,22.0,21.0
2022-23,myles turner,IND,1825.23333333333,C,Versatile Big,5.437197111049792,2.291004925012466,0.4838592153969246,1.8071457096155408,2023,Anchor Big,1626167.0,turnemy01,62.0,26.0
2022-23,naji marshall,NOP,1791.96666666667,SF,Stationary Shooter,1.532585139233991,-1.0887920313417017,-0.6205781917364818,-0.46821383960522,2023,Wing Stopper,1630230.0,marshna01,77.0,25.0
2022-23,nassir little,POR,976.016666666667,SF,Movement Shooter,0.2804150385690773,-1.9964422989119968,-1.0949096012228172,-0.90153269768918,2023,Helper,1629642.0,,54.0,22.0
2022-23,nate williams,POR,126.566666666667,SG,Athletic Finisher,0.1240925523805842,-0.8897747380724859,-0.4814190288730598,-0.4083557091994261,2023,Helper,1631466.0,willije02,5.0,23.0
2022-23,nathan knight,MIN,290.75,C,Athletic Finisher,0.1413419687081919,-1.6776130288976083,-1.0967820943365256,-0.5808309345610826,2023,Helper,1630233.0,,38.0,25.0
2022-23,naz reid,MIN,1250.93333333333,C,Stretch Big,1.1406859034833567,-0.9987612603719211,-0.8068756056610257,-0.1918856547108954,2023,Mobile Big,1629675.0,reidna01,68.0,23.0
2022-23,neemias queta,SAC,28.6833333333333,C,Low Minute,0.035516739692777,-0.4807442284004027,-0.395940695471931,-0.0848035329284717,2023,Mobile Big,1629674.0,quetane01,5.0,23.0
2022-23,nerlens noel,2TM,194.666666666667,C,Athletic Finisher,0.1976339859181173,-0.8345187949139559,-1.6024244372380445,0.7679056423240885,2023,Anchor Big,203457.0,,17.0,28.0
2022-23,nic claxton,BRK,2270.6,C,Roll + Cut Big,7.704455284626309,2.963892695611331,0.7244944366905263,2.239398258920805,2023,Mobile Big,1629651.0,claxtni01,76.0,23.0
2022-23,nick richards,CHO,1217.66666666667,C,Roll + Cut Big,0.9625649231352278,-1.1918449482196127,-1.0921692935184837,-0.0996756547011292,2023,Anchor Big,1630208.0,richani01,65.0,25.0
2022-23,nickeil alexander-walker,2TM,883.766666666667,SG,Secondary Ball Handler,0.4249616655894921,-1.6860565951166486,-1.4590661648549028,-0.2269904302617459,2023,Point of Attack,1629638.0,alexani01,59.0,24.0
2022-23,nicolas batum,LAC,1709.43333333333,PF,Stationary Shooter,2.762953818477064,0.1182120138790758,-0.4625484858953622,0.5807604997744381,2023,Helper,201587.0,batumni01,78.0,34.0
2022-23,nikola jokić,DEN,2323.08333333333,C,Post Scorer,12.921706767009525,6.714400062439699,4.96859288053189,1.7458071819078074,2023,Mobile Big,203999.0,jokicni01,69.0,27.0
2022-23,nikola jović,MIA,204.4,PF,Stationary Shooter,0.2160534935113447,-0.7682029195810761,-1.1339689597936011,0.3657660402125251,2023,Helper,1631107.0,jovicni01,15.0,19.0
2022-23,nikola vučević,CHI,2746.45,C,Versatile Big,5.590348189037704,0.7827456622158614,-0.141123084062656,0.9238687462785172,2023,Mobile Big,202696.0,vucevni01,82.0,32.0
2022-23,noah vonleh,BOS,171.616666666667,C,Athletic Finisher,0.0687324477874535,-1.8147601688717545,-2.1603715200513016,0.3456113511795472,2023,Helper,203943.0,,23.0,27.0
2022-23,norman powell,LAC,1567.1,SG,Secondary Ball Handler,0.885181862007447,-1.5517272629604004,-0.0039446799115226,-1.5477825830488776,2023,Chaser,1626181.0,powelno01,60.0,29.0
2022-23,og anunoby,TOR,2385.65,SF,Shot Creator,5.843680739788703,1.4415923452644217,0.0323166343265455,1.409275710937876,2023,Wing Stopper,1628384.0,anunoog01,67.0,25.0
2022-23,obi toppin,NYK,1050.41666666667,PF,Stationary Shooter,1.2268591689821664,-0.5921514334515806,0.2547932864205386,-0.8469447198721193,2023,Low Activity,1630167.0,toppiob01,67.0,24.0
2022-23,ochai agbaji,UTA,1209.11666666667,SG,Off Screen Shooter,0.1760177869327197,-2.224608919456807,-0.778381719382398,-1.4462272000744094,2023,Chaser,1630534.0,agbajoc01,59.0,22.0
2022-23,olivier sarr,OKC,113.666666666667,C,Athletic Finisher,0.1256373581990314,-0.6915492198096655,-0.490940738027254,-0.2006084817824115,2023,Anchor Big,1630846.0,sarrol01,9.0,23.0
2022-23,omer yurtseven,MIA,83.2333333333333,C,Low Minute,0.0962617614932251,-0.6103030906072329,-0.6315673315853623,0.0212642409781293,2023,Anchor Big,1630209.0,yurtsom01,9.0,24.0
2022-23,onyeka okongwu,ATL,1848.6,C,Roll + Cut Big,2.972857622840578,0.1053325534334178,-0.6450476861653691,0.750380239598787,2023,Mobile Big,1630168.0,okongon01,80.0,22.0
2022-23,orlando robinson,MIA,425.116666666667,C,Roll + Cut Big,0.6926967593696748,0.1390090832363906,-1.3620873649733127,1.5010964482097031,2023,Helper,1631115.0,robinor01,31.0,22.0
2022-23,oshae brissett,IND,1083.08333333333,PF,Stationary Shooter,1.15371209019369,-0.7551909720343724,-0.5155295686653453,-0.2396614033690271,2023,Helper,1629052.0,,65.0,24.0
2022-23,otto porter jr.,TOR,146.333333333333,SF,Movement Shooter,0.0605844809999823,-1.7930945316599043,-1.1590608961929851,-0.634033635466919,2023,Helper,203490.0,,8.0,29.0
2022-23,ousmane dieng,OKC,568.766666666667,PF,Stationary Shooter,0.5329702607290413,-0.9587141735719888,-0.7582271668613344,-0.2004870067106542,2023,Low Activity,1631172.0,diengou01,39.0,19.0
2022-23,p.j. tucker,PHI,1920.11666666667,PF,Stationary Shooter,0.2487074479007423,-2.250496014535387,-2.9135848746608946,0.6630888601255073,2023,Helper,200782.0,,75.0,37.0
2022-23,p.j. washington,CHO,2379.6,PF,Movement Shooter,2.165988842473233,-1.0013612942436996,-1.0680663355644515,0.0667050413207521,2023,Wing Stopper,1629023.0,washipj01,73.0,24.0
2022-23,pj dozier,SAC,79.3,SF,Low Minute,0.089017217867761,-0.6642228901362329,-0.6355190831984532,-0.0287038069377795,2023,Chaser,1628408.0,,16.0,26.0
2022-23,paolo banchero,ORL,2429.78333333333,PF,Shot Creator,2.9879441574098604,-0.4942506709914416,-0.4497692423169107,-0.0444814286745308,2023,Helper,1631094.0,banchpa01,72.0,20.0
2022-23,pascal siakam,TOR,2652.1,PF,Shot Creator,8.684653844197326,2.7704947158291886,1.8547394840665343,0.9157552317626542,2023,Helper,1627783.0,siakapa01,71.0,28.0
2022-23,pat connaughton,MIL,1442.68333333333,SF,Stationary Shooter,1.2805322151200191,-1.0373381977994582,-0.6505836354634512,-0.3867545623360069,2023,Low Activity,1626192.0,connapa01,61.0,30.0
2022-23,patrick baldwin jr.,GSW,225.85,SF,Movement Shooter,0.2465412953846941,-0.7132861254900755,-0.6869623724683934,-0.0263237530216818,2023,Helper,1631116.0,baldwpa01,31.0,20.0
2022-23,patrick beverley,2TM,1816.51666666667,PG,Primary Ball Handler,3.1060421755661056,0.2664736072669305,-1.444724759401388,1.7111983666683186,2023,Point of Attack,201976.0,,67.0,34.0
2022-23,patrick williams,CHI,2322.81666666667,PF,Stationary Shooter,0.4298199060735735,-2.160991315611384,-2.416334718273511,0.2553434026621266,2023,Wing Stopper,1630172.0,willipa01,82.0,21.0
2022-23,patty mills,BRK,566.65,PG,Movement Shooter,0.005646310356797,-2.4437144128315373,-0.3016146231876592,-2.142099789643878,2023,Low Activity,201988.0,,40.0,34.0
2022-23,paul george,LAC,1938.98333333333,SF,Shot Creator,6.131007064064014,2.587322610212008,1.7081329822178806,0.8791896279941277,2023,Wing Stopper,202331.0,georgpa01,56.0,32.0
2022-23,paul reed,PHI,755.1,C,Roll + Cut Big,1.42052265767666,0.5380423009624341,-0.8455285065868849,1.3835708075493187,2023,Mobile Big,1630194.0,reedpa01,69.0,23.0
2022-23,payton pritchard,BOS,642.716666666667,PG,Movement Shooter,0.2538020661470219,-1.823754403533534,-0.5234976134788122,-1.3002567900547222,2023,Point of Attack,1630202.0,pritcpa01,48.0,25.0
2022-23,peyton watson,DEN,186.133333333333,SG,Athletic Finisher,0.0855521264779057,-1.720032237847671,-1.0970548450782085,-0.6229773927694623,2023,Helper,1631212.0,watsope01,23.0,20.0
2022-23,precious achiuwa,TOR,1140.48333333333,C,Athletic Finisher,0.5613210493536336,-1.667933044518413,-1.1845947237271863,-0.4833383207912265,2023,Helper,1630173.0,achiupr01,55.0,23.0
2022-23,quentin grimes,NYK,2120.93333333333,SG,Movement Shooter,3.5889917624443037,0.2384103273593549,-0.0375997446874993,0.2760100720468542,2023,Point of Attack,1629656.0,grimequ01,71.0,22.0
2022-23,quenton jackson,WAS,134.583333333333,PG,Slasher,0.1389449026861716,-0.8072640439806233,-0.513711101146677,-0.2935529428339464,2023,Point of Attack,1631245.0,jacksqu01,9.0,24.0
2022-23,r.j. hampton,2TM,749.6,SG,Movement Shooter,-0.0127811367543034,-2.487461697754822,-1.1305014507938669,-1.3569602469609554,2023,Point of Attack,1630181.0,,47.0,21.0
2022-23,rj barrett,NYK,2475.48333333333,SG,Secondary Ball Handler,1.553162460903905,-1.4518110649039344,-0.0846574513735756,-1.3671536135303588,2023,Helper,1629628.0,barrerj01,73.0,22.0
2022-23,raiquan gray,BRK,35.0833333333333,PF,Low Minute,0.0357711656920083,-0.8275913487589612,-0.1571206928780385,-0.6704706558809226,2023,Mobile Big,1630564.0,,1.0,23.0
2022-23,raul neto,CLE,505.233333333333,PG,Secondary Ball Handler,0.2171598145700056,-1.76777135354503,-1.31879767382377,-0.4489736797212601,2023,Point of Attack,203526.0,,48.0,30.0
2022-23,reggie bullock jr.,DAL,2364.43333333333,SF,Stationary Shooter,-0.0175551305176665,-2.471869792227592,-1.5725871078801452,-0.8992826843474466,2023,Point of Attack,203493.0,,78.0,31.0
2022-23,reggie jackson,2TM,1656.91666666667,PG,Primary Ball Handler,1.9318462539520027,-0.5953953361074938,-0.4015320774845059,-0.1938632586229879,2023,Point of Attack,202704.0,,68.0,32.0
2022-23,richaun holmes,SAC,347.6,C,Roll + Cut Big,-0.0087138710248209,-2.500452544752612,-2.7580468670292126,0.2575943222766004,2023,Mobile Big,1626158.0,,42.0,29.0
2022-23,ricky rubio,CLE,566.1,PG,Primary Ball Handler,0.8560873444716313,-0.0465863656802877,-0.2196423916019832,0.1730560259216953,2023,Point of Attack,201937.0,,33.0,32.0
2022-23,robert covington,LAC,778.55,PF,Movement Shooter,1.3200641825933117,0.2437433807536921,-0.7428785416320178,0.98662192238571,2023,Helper,203496.0,,48.0,32.0
2022-23,robert williams iii,BOS,823.616666666667,C,Roll + Cut Big,1.8041126506344645,1.028985850128879,-0.4234721333855394,1.4524579835144185,2023,Helper,1629057.0,williro04,35.0,25.0
2022-23,robin lopez,CLE,298.583333333333,C,Post Scorer,-0.210262954840713,-3.6136847233780633,-2.593127387876421,-1.0205573355016424,2023,Anchor Big,201577.0,,37.0,34.0
2022-23,rodney mcgruder,DET,523.9,SG,Movement Shooter,0.5629261857467099,-0.7404608125105141,-0.5112137157252973,-0.2292470967852168,2023,Chaser,203585.0,,32.0,31.0
2022-23,romeo langford,SAS,844.266666666667,SG,Athletic Finisher,0.1355205195922995,-2.2005142733661187,-1.5311047237906732,-0.6694095495754455,2023,Wing Stopper,1629641.0,,43.0,23.0
2022-23,ron harper jr.,TOR,47.5,PF,Low Minute,0.0476440228337096,-0.8539104645427957,-0.4020965936026242,-0.4518138709401715,2023,Helper,1631199.0,harpero02,9.0,22.0
2022-23,royce o'neale,BRK,2408.96666666667,SF,Movement Shooter,1.7946339216649438,-1.2643411031862986,-0.9536630343240148,-0.3106780688622838,2023,Helper,1626220.0,onealro01,76.0,29.0
2022-23,rudy gay,UTA,815.583333333333,PF,Shot Creator,0.2924910088562403,-1.881913357875028,-1.864435240604689,-0.017478117270338,2023,Helper,200752.0,,56.0,36.0
2022-23,rudy gobert,MIN,2148.5,C,Roll + Cut Big,4.6724140572152,1.0039558976838017,-0.7958604240965136,1.7998163217803151,2023,Anchor Big,203497.0,goberru01,70.0,30.0
